BBSID, Signal, Time, Timestamp
00:60:b9:1b:c0:06,-67,13132314,2091664492
a4:12:42:75:b4:03,-83,13132314,2101271929
00:03:52:e3:7a:a3,-82,13132314,2091667146
1e:19:8f:e6:22:cc,-77,13132314,2098043246
00:1a:1e:92:ad:e3,-75,13132314,2101269935
00:60:b9:1b:c0:04,-71,13132314,2101270017
88:57:ee:b3:6b:bc,-79,13132314,2101270204
00:03:52:a9:5d:a8,-55,13132314,2101269454
00:03:52:a9:5d:ae,-55,13132314,2101269396
00:03:52:a9:5d:ad,-54,13132314,2098039168
88:57:ee:b3:6b:bd,-75,13132314,2098042010
30:f7:72:f6:3c:32,-82,13132314,2101271875
10:6f:3f:3b:bd:22,-82,13132314,2101272158
f0:b2:e5:2a:e9:2f,-82,13132314,2098044647
00:1a:1e:83:be:e1,-86,13132314,2101272539
00:1a:1e:83:be:e3,-88,13132314,2101272892
f0:b2:e5:2a:eb:ff,-80,13132314,2098042457
00:1a:1e:83:be:e2,-88,13132314,2101272920
00:1a:1e:92:ad:e0,-73,13132314,2101269756
30:f7:72:f6:3c:33,-81,13132314,2101271793
30:f7:72:f6:3c:30,-81,13132314,2101271846
30:f7:72:f6:3c:31,-81,13132314,2101271820
74:67:f7:74:9a:80,-81,13132314,2101272185
00:03:52:e3:7a:a8,-76,13132314,2091666028
00:60:b9:1b:c0:00,-71,13132314,2101270043
6c:f3:7f:d9:f8:32,-80,13132314,2101270097
00:80:4c:b3:9e:85,-80,13132314,2098042487
00:60:b9:1b:c0:02,-69,13132314,2101269702
bc:5c:4c:00:0c:97,-83,13132314,2098043664
10:4b:46:73:b4:5b,-90,13132314,2098045148
b0:55:08:4d:91:70,-75,13132314,2091664729
48:a1:95:e9:0b:cb,-90,13132314,2101273105
f0:b2:e5:2a:eb:f1,-82,13132314,2091666988
d0:ff:98:52:28:a4,-79,13132314,2101270177
00:03:52:e3:7a:a0,-81,13132314,2091667126
00:03:52:e3:7a:a2,-82,13132314,2091667167
00:03:52:e3:7a:a5,-83,13132314,2098044785
00:03:52:e3:7a:a4,-81,13132314,2091667104
00:1a:1e:83:be:e0,-87,13132314,2101272565
00:03:52:e3:7a:a1,-84,13132314,2098044807
10:4b:46:73:b4:97,-88,13132314,2098045085
a0:f8:49:75:68:4f,-85,13132314,2091666610
a0:f8:49:75:68:4e,-84,13132314,2091666143
6e:19:8f:e6:38:3a,-89,13132314,2101273000
00:35:1a:cc:83:9f,-86,13132314,2091667585
00:80:4c:c9:0d:18,-88,13132314,2098046193
00:03:52:e3:7a:a9,-76,13132314,2091666008
7e:19:8f:e6:38:3a,-89,13132314,2101272973
88:57:ee:f2:6a:48,-78,13132314,2091665987
be:5c:4c:00:0c:96,-80,13132314,2098043322
00:1a:1e:8e:ff:43,-79,13132314,2091665926
20:4c:9e:eb:29:6d,-87,13132314,2098045214
34:3d:c4:d8:fe:34,-90,13132314,2098045950
00:03:52:e3:7a:ac,-75,13132314,2091665566
00:03:52:e3:7a:ae,-78,13132314,2098043387
34:76:c5:84:48:37,-89,13132314,2091668018
16:6f:3f:3b:bd:22,-74,13132314,2098042133
00:03:52:a9:5d:ac,-57,13132314,2101269505
00:35:1a:cc:83:9e,-84,13132314,2091666562
1e:19:8f:e6:37:bd,-86,13132314,2091669598
f0:b2:e5:43:c8:5c,-78,13132314,2098042430
a4:12:42:75:b4:02,-82,13132314,2091667447
bc:5c:4c:00:0c:96,-85,13132314,2091667082
6c:f3:7f:d9:f8:22,-74,13132314,2101269784
f0:b2:e5:2a:e9:21,-81,13132314,2091666911
c8:14:51:f4:56:ad,-81,13132314,2091666935
f0:b2:e5:2a:eb:7f,-85,13132314,2091666889
f0:b2:e5:2a:eb:f0,-82,13132314,2091667012
18:64:72:6a:77:cb,-89,13132314,2091667962
c2:25:a2:69:83:43,-85,13132314,2091667470
0e:19:8f:e6:37:bd,-86,13132314,2091669627
00:78:88:42:8b:30,-90,13132314,2091669524
6c:19:8f:e6:38:3a,-89,13132314,2101273049
98:f1:99:ad:1a:0e,-77,13132314,2101270125
dc:fb:02:2b:2d:94,-91,13132314,2091669679
00:18:0a:84:ab:ee,-79,13132314,2098043276
00:c8:8b:13:4d:7f,-81,13132314,2098043429
a6:12:42:eb:3d:82,-80,13132314,2098043299
cc:e1:d5:69:41:01,-86,13132314,2098046718
00:03:52:e3:7a:aa,-80,13132314,2098043407
0e:19:8f:e6:22:cc,-69,13132314,2098041787
f0:b2:e5:43:c8:5f,-83,13132314,2101272044
00:35:1a:e2:4e:0f,-83,13132314,2098043566
00:35:1a:e2:4e:0c,-85,13132314,2098043892
f0:b2:e5:2a:eb:fc,-85,13132314,2101272072
c2:25:a2:03:e9:af,-72,13132314,2101269990
40:01:7a:97:2e:c0,-74,13132314,2101269893
cc:e1:d5:8f:6e:76,-88,13132314,2101272855
84:be:52:7b:b7:8e,-81,13132314,2101272100
cc:e1:d5:8f:6e:71,-83,13132314,2101272130
74:67:f7:74:9a:82,-83,13132314,2101272211
00:35:1a:c9:f5:9f,-90,13132314,2101272440
00:03:52:a9:5d:a4,-63,13132314,2101269615
delimiter,delimiter,delimiter,delimiter
00:1a:1e:8e:ef:e2,-86,13132315,2104470358
00:1a:1e:8e:ef:e1,-88,13132315,2104470531
00:1a:1e:8e:ef:e3,-86,13132315,2104470326
00:1a:1e:8e:ef:e0,-87,13132315,2104470448
40:01:7a:97:2e:cf,-62,13132315,2104462015
50:0f:80:d9:36:2f,-72,13132315,2104462220
38:90:a5:59:af:4f,-77,13132315,2104462537
00:03:52:a9:5d:a5,-59,13132315,2104461903
00:03:52:a9:5d:a1,-60,13132315,2104461947
50:0f:80:d9:37:8f,-85,13132315,2104464355
34:fc:b9:3c:f0:31,-84,13132315,2104464283
0e:8d:cb:db:ab:5c,-87,13132315,2104470100
34:fc:b9:3c:f0:30,-83,13132315,2104464249
00:78:88:5c:8e:40,-85,13132315,2098044734
34:fc:b9:3c:f0:70,-86,13132315,2098044975
20:4c:9e:eb:24:7e,-89,13132315,2104470845
34:fc:b9:3d:13:70,-86,13132315,2098044950
34:fc:b9:3d:13:71,-85,13132315,2098043869
34:fc:b9:3c:f0:71,-85,13132315,2098043922
6c:19:8f:e6:22:ce,-88,13132315,2104470158
6e:19:8f:e6:22:ce,-88,13132315,2104470129
0e:8d:cb:db:c1:68,-87,13132315,2104470065
6e:19:8f:e6:21:00,-89,13132315,2098045127
6c:19:8f:e6:37:bf,-86,13132315,2098044929
6e:19:8f:e6:37:bf,-84,13132315,2098043732
00:c8:8b:13:4d:7e,-83,13132315,2098043642
7e:19:8f:e6:22:ce,-89,13132315,2104470189
7e:19:8f:e6:37:bf,-85,13132315,2098043966
7e:19:8f:e6:21:00,-88,13132315,2098045107
6c:19:8f:e6:21:00,-87,13132315,2098045022
00:c8:8b:13:4d:7c,-84,13132315,2098043687
20:4c:9e:eb:24:7d,-87,13132315,2098045191
20:4c:9e:eb:29:6e,-89,13132315,2098045283
00:1a:1e:92:ad:e1,-78,13132315,2104464184
00:03:52:a9:5d:ab,-51,13132315,2104461419
00:1a:1e:92:ad:e2,-82,13132315,2104469500
6c:19:8f:e6:22:cc,-73,13132315,2098042109
34:fc:b9:3c:f0:f1,-87,13132315,2098045042
02:18:1a:84:ab:ee,-85,13132315,2104464599
34:fc:b9:3c:ee:d0,-88,13132315,2098045063
20:4c:9e:eb:24:7f,-90,13132315,2098046086
f0:b2:e5:2a:e9:2c,-86,13132315,2104470962
00:03:52:a9:5d:aa,-51,13132315,2104461457
00:03:52:a9:5d:a9,-56,13132315,2104461980
00:24:a5:f5:09:dc,-65,13132315,2104462085
a4:12:42:75:b4:03,-81,13132315,2104464420
00:03:52:e3:7a:a3,-87,13132315,2104471155
1e:19:8f:e6:22:cc,-77,13132315,2098043246
00:1a:1e:92:ad:e3,-75,13132315,2104462400
00:60:b9:1b:c0:04,-71,13132315,2104462472
88:57:ee:b3:6b:bc,-79,13132315,2104464216
00:03:52:a9:5d:a8,-52,13132315,2104461492
00:03:52:a9:5d:ae,-51,13132315,2104461352
00:03:52:a9:5d:ad,-69,13132315,2104462189
88:57:ee:b3:6b:bd,-75,13132315,2098042010
30:f7:72:f6:3c:32,-78,13132315,2104462815
10:6f:3f:3b:bd:22,-82,13132315,2104469657
f0:b2:e5:2a:e9:2f,-82,13132315,2098044647
00:1a:1e:83:be:e1,-85,13132315,2104464692
00:1a:1e:83:be:e3,-86,13132315,2104470388
f0:b2:e5:2a:eb:ff,-84,13132315,2104464750
00:1a:1e:83:be:e2,-85,13132315,2104464657
00:1a:1e:92:ad:e0,-73,13132315,2104462291
30:f7:72:f6:3c:33,-77,13132315,2104462576
30:f7:72:f6:3c:30,-77,13132315,2104462651
30:f7:72:f6:3c:31,-77,13132315,2104462614
74:67:f7:74:9a:80,-81,13132315,2104469791
00:03:52:e3:7a:a8,-82,13132315,2104469937
00:60:b9:1b:c0:00,-71,13132315,2104462504
6c:f3:7f:d9:f8:32,-81,13132315,2104464389
00:80:4c:b3:9e:85,-75,13132315,2104462256
00:60:b9:1b:c0:02,-69,13132315,2104462155
bc:5c:4c:00:0c:97,-83,13132315,2098043664
10:4b:46:73:b4:5b,-90,13132315,2098045148
48:a1:95:e9:0b:cb,-87,13132315,2104470991
d0:ff:98:52:28:a4,-70,13132315,2104462121
00:03:52:e3:7a:a0,-86,13132315,2104471086
00:03:52:e3:7a:a2,-88,13132315,2104471218
00:03:52:e3:7a:a5,-87,13132315,2104471126
00:03:52:e3:7a:a4,-85,13132315,2104469687
00:1a:1e:83:be:e0,-87,13132315,2104470476
00:03:52:e3:7a:a1,-87,13132315,2104471191
10:4b:46:73:b4:97,-88,13132315,2098045085
6e:19:8f:e6:38:3a,-89,13132315,2104470903
00:80:4c:c9:0d:18,-88,13132315,2098046193
00:03:52:e3:7a:a9,-84,13132315,2104470035
7e:19:8f:e6:38:3a,-89,13132315,2104470874
be:5c:4c:00:0c:96,-80,13132315,2098043322
20:4c:9e:eb:29:6d,-87,13132315,2098045214
34:3d:c4:d8:fe:34,-90,13132315,2098045950
00:03:52:e3:7a:ae,-78,13132315,2098043387
16:6f:3f:3b:bd:22,-74,13132315,2098042133
00:03:52:a9:5d:ac,-53,13132315,2104461526
f0:b2:e5:43:c8:5c,-78,13132315,2098042430
a4:12:42:75:b4:02,-85,13132315,2104469756
6c:f3:7f:d9:f8:22,-75,13132315,2104462437
6c:19:8f:e6:38:3a,-89,13132315,2104470931
98:f1:99:ad:1a:0e,-77,13132315,2104464080
00:18:0a:84:ab:ee,-79,13132315,2098043276
00:c8:8b:13:4d:7f,-81,13132315,2098043429
a6:12:42:eb:3d:82,-74,13132315,2104462362
cc:e1:d5:69:41:01,-86,13132315,2098046718
00:03:52:e3:7a:aa,-83,13132315,2104470006
0e:19:8f:e6:22:cc,-69,13132315,2098041787
f0:b2:e5:43:c8:5f,-83,13132315,2104464721
00:35:1a:e2:4e:0f,-83,13132315,2098043566
00:35:1a:e2:4e:0c,-85,13132315,2098043892
f0:b2:e5:2a:eb:fc,-85,13132315,2104464781
c2:25:a2:03:e9:af,-81,13132315,2104469621
40:01:7a:97:2e:c0,-74,13132315,2104462324
cc:e1:d5:8f:6e:76,-86,13132315,2104470247
84:be:52:7b:b7:8e,-81,13132315,2104464810
cc:e1:d5:8f:6e:71,-83,13132315,2104469587
74:67:f7:74:9a:82,-83,13132315,2104469979
00:35:1a:c9:f5:9f,-90,13132315,2104470216
00:03:52:a9:5d:a4,-63,13132315,2104462051
10:62:eb:43:b5:39,-85,13132315,2104464628
88:57:ee:f2:6a:4c,-88,13132315,2104470650
3c:77:e6:c1:52:62,-87,13132315,2104470503
cc:e1:d5:69:41:06,-88,13132315,2104470740
00:01:8e:65:65:32,-90,13132315,2104471022
74:03:bd:63:bd:00,-86,13132315,2104471055
28:34:a2:28:5f:ff,-91,13132315,2104471253
3c:77:e6:c1:52:61,-86,13132315,2104470416
3c:77:e6:c1:52:64,-88,13132315,2104470781
3c:77:e6:c1:52:60,-88,13132315,2104470814
delimiter,delimiter,delimiter,delimiter
00:1a:1e:8e:ef:e2,-86,13132316,2104470358
00:1a:1e:8e:ef:e1,-88,13132316,2104470531
00:1a:1e:8e:ef:e3,-86,13132316,2104470326
00:1a:1e:8e:ef:e0,-87,13132316,2104470448
40:01:7a:97:2e:cf,-62,13132316,2104462015
50:0f:80:d9:36:2f,-72,13132316,2104462220
38:90:a5:59:af:4f,-77,13132316,2104462537
00:03:52:a9:5d:a5,-59,13132316,2104461903
00:03:52:a9:5d:a1,-60,13132316,2104461947
50:0f:80:d9:37:8f,-85,13132316,2104464355
34:fc:b9:3c:f0:31,-84,13132316,2104464283
0e:8d:cb:db:ab:5c,-87,13132316,2104470100
34:fc:b9:3c:f0:30,-83,13132316,2104464249
00:78:88:5c:8e:40,-85,13132316,2098044734
34:fc:b9:3c:f0:70,-86,13132316,2098044975
20:4c:9e:eb:24:7e,-89,13132316,2104470845
34:fc:b9:3d:13:70,-86,13132316,2098044950
34:fc:b9:3d:13:71,-85,13132316,2098043869
34:fc:b9:3c:f0:71,-85,13132316,2098043922
6c:19:8f:e6:22:ce,-88,13132316,2104470158
6e:19:8f:e6:22:ce,-88,13132316,2104470129
0e:8d:cb:db:c1:68,-87,13132316,2104470065
6e:19:8f:e6:21:00,-89,13132316,2098045127
6c:19:8f:e6:37:bf,-86,13132316,2098044929
6e:19:8f:e6:37:bf,-84,13132316,2098043732
00:c8:8b:13:4d:7e,-83,13132316,2098043642
7e:19:8f:e6:22:ce,-89,13132316,2104470189
7e:19:8f:e6:37:bf,-85,13132316,2098043966
7e:19:8f:e6:21:00,-88,13132316,2098045107
6c:19:8f:e6:21:00,-87,13132316,2098045022
00:c8:8b:13:4d:7c,-84,13132316,2098043687
20:4c:9e:eb:24:7d,-87,13132316,2098045191
20:4c:9e:eb:29:6e,-89,13132316,2098045283
00:1a:1e:92:ad:e1,-78,13132316,2104464184
00:03:52:a9:5d:ab,-51,13132316,2104461419
00:1a:1e:92:ad:e2,-82,13132316,2104469500
6c:19:8f:e6:22:cc,-73,13132316,2098042109
34:fc:b9:3c:f0:f1,-87,13132316,2098045042
02:18:1a:84:ab:ee,-85,13132316,2104464599
34:fc:b9:3c:ee:d0,-88,13132316,2098045063
20:4c:9e:eb:24:7f,-90,13132316,2098046086
f0:b2:e5:2a:e9:2c,-86,13132316,2104470962
00:03:52:a9:5d:aa,-51,13132316,2104461457
00:03:52:a9:5d:a9,-56,13132316,2104461980
00:24:a5:f5:09:dc,-65,13132316,2104462085
a4:12:42:75:b4:03,-81,13132316,2104464420
00:03:52:e3:7a:a3,-87,13132316,2104471155
1e:19:8f:e6:22:cc,-77,13132316,2098043246
00:1a:1e:92:ad:e3,-75,13132316,2104462400
00:60:b9:1b:c0:04,-71,13132316,2104462472
88:57:ee:b3:6b:bc,-79,13132316,2104464216
00:03:52:a9:5d:a8,-52,13132316,2104461492
00:03:52:a9:5d:ae,-51,13132316,2104461352
00:03:52:a9:5d:ad,-69,13132316,2104462189
88:57:ee:b3:6b:bd,-75,13132316,2098042010
30:f7:72:f6:3c:32,-78,13132316,2104462815
10:6f:3f:3b:bd:22,-82,13132316,2104469657
f0:b2:e5:2a:e9:2f,-82,13132316,2098044647
00:1a:1e:83:be:e1,-85,13132316,2104464692
00:1a:1e:83:be:e3,-86,13132316,2104470388
f0:b2:e5:2a:eb:ff,-84,13132316,2104464750
00:1a:1e:83:be:e2,-85,13132316,2104464657
00:1a:1e:92:ad:e0,-73,13132316,2104462291
30:f7:72:f6:3c:33,-77,13132316,2104462576
30:f7:72:f6:3c:30,-77,13132316,2104462651
30:f7:72:f6:3c:31,-77,13132316,2104462614
74:67:f7:74:9a:80,-81,13132316,2104469791
00:03:52:e3:7a:a8,-82,13132316,2104469937
00:60:b9:1b:c0:00,-71,13132316,2104462504
6c:f3:7f:d9:f8:32,-81,13132316,2104464389
00:80:4c:b3:9e:85,-75,13132316,2104462256
00:60:b9:1b:c0:02,-69,13132316,2104462155
bc:5c:4c:00:0c:97,-83,13132316,2098043664
10:4b:46:73:b4:5b,-90,13132316,2098045148
48:a1:95:e9:0b:cb,-87,13132316,2104470991
d0:ff:98:52:28:a4,-70,13132316,2104462121
00:03:52:e3:7a:a0,-86,13132316,2104471086
00:03:52:e3:7a:a2,-88,13132316,2104471218
00:03:52:e3:7a:a5,-87,13132316,2104471126
00:03:52:e3:7a:a4,-85,13132316,2104469687
00:1a:1e:83:be:e0,-87,13132316,2104470476
00:03:52:e3:7a:a1,-87,13132316,2104471191
10:4b:46:73:b4:97,-88,13132316,2098045085
6e:19:8f:e6:38:3a,-89,13132316,2104470903
00:80:4c:c9:0d:18,-88,13132316,2098046193
00:03:52:e3:7a:a9,-84,13132316,2104470035
7e:19:8f:e6:38:3a,-89,13132316,2104470874
be:5c:4c:00:0c:96,-80,13132316,2098043322
20:4c:9e:eb:29:6d,-87,13132316,2098045214
34:3d:c4:d8:fe:34,-90,13132316,2098045950
00:03:52:e3:7a:ae,-78,13132316,2098043387
16:6f:3f:3b:bd:22,-74,13132316,2098042133
00:03:52:a9:5d:ac,-53,13132316,2104461526
f0:b2:e5:43:c8:5c,-78,13132316,2098042430
a4:12:42:75:b4:02,-85,13132316,2104469756
6c:f3:7f:d9:f8:22,-75,13132316,2104462437
6c:19:8f:e6:38:3a,-89,13132316,2104470931
98:f1:99:ad:1a:0e,-77,13132316,2104464080
00:18:0a:84:ab:ee,-79,13132316,2098043276
00:c8:8b:13:4d:7f,-81,13132316,2098043429
a6:12:42:eb:3d:82,-74,13132316,2104462362
cc:e1:d5:69:41:01,-86,13132316,2098046718
00:03:52:e3:7a:aa,-83,13132316,2104470006
0e:19:8f:e6:22:cc,-69,13132316,2098041787
f0:b2:e5:43:c8:5f,-83,13132316,2104464721
00:35:1a:e2:4e:0f,-83,13132316,2098043566
00:35:1a:e2:4e:0c,-85,13132316,2098043892
f0:b2:e5:2a:eb:fc,-85,13132316,2104464781
c2:25:a2:03:e9:af,-81,13132316,2104469621
40:01:7a:97:2e:c0,-74,13132316,2104462324
cc:e1:d5:8f:6e:76,-86,13132316,2104470247
84:be:52:7b:b7:8e,-81,13132316,2104464810
cc:e1:d5:8f:6e:71,-83,13132316,2104469587
74:67:f7:74:9a:82,-83,13132316,2104469979
00:35:1a:c9:f5:9f,-90,13132316,2104470216
00:03:52:a9:5d:a4,-63,13132316,2104462051
10:62:eb:43:b5:39,-85,13132316,2104464628
88:57:ee:f2:6a:4c,-88,13132316,2104470650
3c:77:e6:c1:52:62,-87,13132316,2104470503
cc:e1:d5:69:41:06,-88,13132316,2104470740
00:01:8e:65:65:32,-90,13132316,2104471022
74:03:bd:63:bd:00,-86,13132316,2104471055
28:34:a2:28:5f:ff,-91,13132316,2104471253
3c:77:e6:c1:52:61,-86,13132316,2104470416
3c:77:e6:c1:52:64,-88,13132316,2104470781
3c:77:e6:c1:52:60,-88,13132316,2104470814
delimiter,delimiter,delimiter,delimiter
00:1a:1e:8e:ef:e2,-86,13132317,2104470358
00:1a:1e:8e:ef:e1,-88,13132317,2104470531
00:1a:1e:8e:ef:e3,-86,13132317,2104470326
00:1a:1e:8e:ef:e0,-87,13132317,2104470448
40:01:7a:97:2e:cf,-62,13132317,2104462015
50:0f:80:d9:36:2f,-72,13132317,2104462220
38:90:a5:59:af:4f,-77,13132317,2104462537
00:03:52:a9:5d:a5,-59,13132317,2104461903
00:03:52:a9:5d:a1,-60,13132317,2104461947
50:0f:80:d9:37:8f,-85,13132317,2104464355
34:fc:b9:3c:f0:31,-84,13132317,2104464283
0e:8d:cb:db:ab:5c,-87,13132317,2104470100
34:fc:b9:3c:f0:30,-83,13132317,2104464249
00:78:88:5c:8e:40,-85,13132317,2098044734
34:fc:b9:3c:f0:70,-86,13132317,2098044975
20:4c:9e:eb:24:7e,-89,13132317,2104470845
34:fc:b9:3d:13:70,-86,13132317,2098044950
34:fc:b9:3d:13:71,-85,13132317,2098043869
34:fc:b9:3c:f0:71,-85,13132317,2098043922
6c:19:8f:e6:22:ce,-88,13132317,2104470158
6e:19:8f:e6:22:ce,-88,13132317,2104470129
0e:8d:cb:db:c1:68,-87,13132317,2104470065
6e:19:8f:e6:21:00,-89,13132317,2098045127
6c:19:8f:e6:37:bf,-86,13132317,2098044929
6e:19:8f:e6:37:bf,-84,13132317,2098043732
00:c8:8b:13:4d:7e,-83,13132317,2098043642
7e:19:8f:e6:22:ce,-89,13132317,2104470189
7e:19:8f:e6:37:bf,-85,13132317,2098043966
7e:19:8f:e6:21:00,-88,13132317,2098045107
6c:19:8f:e6:21:00,-87,13132317,2098045022
00:c8:8b:13:4d:7c,-84,13132317,2098043687
20:4c:9e:eb:24:7d,-87,13132317,2098045191
20:4c:9e:eb:29:6e,-89,13132317,2098045283
00:1a:1e:92:ad:e1,-78,13132317,2104464184
00:03:52:a9:5d:ab,-51,13132317,2104461419
00:1a:1e:92:ad:e2,-82,13132317,2104469500
6c:19:8f:e6:22:cc,-73,13132317,2098042109
34:fc:b9:3c:f0:f1,-87,13132317,2098045042
02:18:1a:84:ab:ee,-85,13132317,2104464599
34:fc:b9:3c:ee:d0,-88,13132317,2098045063
20:4c:9e:eb:24:7f,-90,13132317,2098046086
f0:b2:e5:2a:e9:2c,-86,13132317,2104470962
00:03:52:a9:5d:aa,-51,13132317,2104461457
00:03:52:a9:5d:a9,-56,13132317,2104461980
00:24:a5:f5:09:dc,-65,13132317,2104462085
a4:12:42:75:b4:03,-81,13132317,2104464420
00:03:52:e3:7a:a3,-87,13132317,2104471155
1e:19:8f:e6:22:cc,-77,13132317,2098043246
00:1a:1e:92:ad:e3,-75,13132317,2104462400
00:60:b9:1b:c0:04,-71,13132317,2104462472
88:57:ee:b3:6b:bc,-79,13132317,2104464216
00:03:52:a9:5d:a8,-52,13132317,2104461492
00:03:52:a9:5d:ae,-51,13132317,2104461352
00:03:52:a9:5d:ad,-69,13132317,2104462189
88:57:ee:b3:6b:bd,-75,13132317,2098042010
30:f7:72:f6:3c:32,-78,13132317,2104462815
10:6f:3f:3b:bd:22,-82,13132317,2104469657
f0:b2:e5:2a:e9:2f,-82,13132317,2098044647
00:1a:1e:83:be:e1,-85,13132317,2104464692
00:1a:1e:83:be:e3,-86,13132317,2104470388
f0:b2:e5:2a:eb:ff,-84,13132317,2104464750
00:1a:1e:83:be:e2,-85,13132317,2104464657
00:1a:1e:92:ad:e0,-73,13132317,2104462291
30:f7:72:f6:3c:33,-77,13132317,2104462576
30:f7:72:f6:3c:30,-77,13132317,2104462651
30:f7:72:f6:3c:31,-77,13132317,2104462614
74:67:f7:74:9a:80,-81,13132317,2104469791
00:03:52:e3:7a:a8,-82,13132317,2104469937
00:60:b9:1b:c0:00,-71,13132317,2104462504
6c:f3:7f:d9:f8:32,-81,13132317,2104464389
00:80:4c:b3:9e:85,-75,13132317,2104462256
00:60:b9:1b:c0:02,-69,13132317,2104462155
bc:5c:4c:00:0c:97,-83,13132317,2098043664
10:4b:46:73:b4:5b,-90,13132317,2098045148
48:a1:95:e9:0b:cb,-87,13132317,2104470991
d0:ff:98:52:28:a4,-70,13132317,2104462121
00:03:52:e3:7a:a0,-86,13132317,2104471086
00:03:52:e3:7a:a2,-88,13132317,2104471218
00:03:52:e3:7a:a5,-87,13132317,2104471126
00:03:52:e3:7a:a4,-85,13132317,2104469687
00:1a:1e:83:be:e0,-87,13132317,2104470476
00:03:52:e3:7a:a1,-87,13132317,2104471191
10:4b:46:73:b4:97,-88,13132317,2098045085
6e:19:8f:e6:38:3a,-89,13132317,2104470903
00:80:4c:c9:0d:18,-88,13132317,2098046193
00:03:52:e3:7a:a9,-84,13132317,2104470035
7e:19:8f:e6:38:3a,-89,13132317,2104470874
be:5c:4c:00:0c:96,-80,13132317,2098043322
20:4c:9e:eb:29:6d,-87,13132317,2098045214
34:3d:c4:d8:fe:34,-90,13132317,2098045950
00:03:52:e3:7a:ae,-78,13132317,2098043387
16:6f:3f:3b:bd:22,-74,13132317,2098042133
00:03:52:a9:5d:ac,-53,13132317,2104461526
f0:b2:e5:43:c8:5c,-78,13132317,2098042430
a4:12:42:75:b4:02,-85,13132317,2104469756
6c:f3:7f:d9:f8:22,-75,13132317,2104462437
6c:19:8f:e6:38:3a,-89,13132317,2104470931
98:f1:99:ad:1a:0e,-77,13132317,2104464080
00:18:0a:84:ab:ee,-79,13132317,2098043276
00:c8:8b:13:4d:7f,-81,13132317,2098043429
a6:12:42:eb:3d:82,-74,13132317,2104462362
cc:e1:d5:69:41:01,-86,13132317,2098046718
00:03:52:e3:7a:aa,-83,13132317,2104470006
0e:19:8f:e6:22:cc,-69,13132317,2098041787
f0:b2:e5:43:c8:5f,-83,13132317,2104464721
00:35:1a:e2:4e:0f,-83,13132317,2098043566
00:35:1a:e2:4e:0c,-85,13132317,2098043892
f0:b2:e5:2a:eb:fc,-85,13132317,2104464781
c2:25:a2:03:e9:af,-81,13132317,2104469621
40:01:7a:97:2e:c0,-74,13132317,2104462324
cc:e1:d5:8f:6e:76,-86,13132317,2104470247
84:be:52:7b:b7:8e,-81,13132317,2104464810
cc:e1:d5:8f:6e:71,-83,13132317,2104469587
74:67:f7:74:9a:82,-83,13132317,2104469979
00:35:1a:c9:f5:9f,-90,13132317,2104470216
00:03:52:a9:5d:a4,-63,13132317,2104462051
10:62:eb:43:b5:39,-85,13132317,2104464628
88:57:ee:f2:6a:4c,-88,13132317,2104470650
3c:77:e6:c1:52:62,-87,13132317,2104470503
cc:e1:d5:69:41:06,-88,13132317,2104470740
00:01:8e:65:65:32,-90,13132317,2104471022
74:03:bd:63:bd:00,-86,13132317,2104471055
28:34:a2:28:5f:ff,-91,13132317,2104471253
3c:77:e6:c1:52:61,-86,13132317,2104470416
3c:77:e6:c1:52:64,-88,13132317,2104470781
3c:77:e6:c1:52:60,-88,13132317,2104470814
delimiter,delimiter,delimiter,delimiter
00:1a:1e:8e:ef:e2,-89,13132318,2107674247
00:1a:1e:8e:ef:e1,-88,13132318,2104470531
00:1a:1e:8e:ef:e3,-88,13132318,2107674102
00:1a:1e:8e:ef:e0,-87,13132318,2107674058
40:01:7a:97:2e:cf,-72,13132318,2107672250
50:0f:80:d9:36:2f,-72,13132318,2107672283
38:90:a5:59:af:4f,-81,13132318,2107672954
00:03:52:a9:5d:a5,-66,13132318,2107672185
00:03:52:a9:5d:a1,-66,13132318,2107672155
50:0f:80:d9:37:8f,-87,13132318,2107673489
34:fc:b9:3c:f0:31,-84,13132318,2104464283
0e:8d:cb:db:ab:5c,-88,13132318,2107673526
34:fc:b9:3c:f0:30,-83,13132318,2104464249
00:78:88:5c:8e:40,-85,13132318,2098044734
34:fc:b9:3c:f0:70,-86,13132318,2098044975
20:4c:9e:eb:24:7e,-89,13132318,2104470845
34:fc:b9:3d:13:70,-86,13132318,2098044950
34:fc:b9:3d:13:71,-85,13132318,2098043869
34:fc:b9:3c:f0:71,-85,13132318,2098043922
6c:19:8f:e6:22:ce,-88,13132318,2104470158
6e:19:8f:e6:22:ce,-88,13132318,2104470129
0e:8d:cb:db:c1:68,-87,13132318,2104470065
6e:19:8f:e6:21:00,-89,13132318,2098045127
6c:19:8f:e6:37:bf,-86,13132318,2098044929
6e:19:8f:e6:37:bf,-84,13132318,2098043732
00:c8:8b:13:4d:7e,-83,13132318,2098043642
7e:19:8f:e6:22:ce,-89,13132318,2104470189
7e:19:8f:e6:37:bf,-85,13132318,2098043966
7e:19:8f:e6:21:00,-88,13132318,2098045107
6c:19:8f:e6:21:00,-87,13132318,2098045022
00:c8:8b:13:4d:7c,-84,13132318,2098043687
20:4c:9e:eb:24:7d,-87,13132318,2098045191
20:4c:9e:eb:29:6e,-89,13132318,2098045283
